OrderNumber,OrderDate,Customer Name Index,Channel,Currency Code,Warehouse Code,Delivery Region Index,Product Description Index,Order Quantity,Unit Price,Line Total,Total Unit Cost
SO - 0007757,2017-07-10,109,Wholesale,USD,GUT930,298,26,12,5406.900000000001,64882.8,4325.52
SO - 0007862,2017-07-10,129,Distributor,USD,AXW291,327,7,8,804.0,6432.0,329.64
SO - 0010330,2017-07-10,117,Export,USD,AXW291,712,19,7,174.20000000000002,1219.4,128.90800000000002
SO - 000295,2017-07-11,3,Wholesale,USD,NXH382,567,18,10,1829.1000000000001,18291.0,768.222
SO - 0001596,2017-07-11,90,Export,USD,NXH382,647,9,7,254.6,1782.2,127.3
SO - 0004013,2017-07-11,31,Distributor,USD,NXH382,419,22,7,1782.2,12475.4,1301.006
SO - 0004660,2017-07-11,37,Distributor,USD,NXH382,255,28,9,3999.9,35999.1,2319.942
SO - 0006599,2017-07-11,71,Distributor,USD,NXH382,739,2,11,1916.2,21078.2,1207.2060000000001
SO - 0008539,2017-07-11,97,Wholesale,USD,GUT930,994,13,12,1949.7,23396.4,1267.305
SO - 000535,2017-07-11,166,Export,USD,AXW291,23,14,6,1929.6000000000001,11577.6,849.0240000000001
SO - 000696,2017-07-11,71,Distributor,USD,NXH382,754,26,11,3906.1,42967.1,1835.867
SO - 0002618,2017-07-11,53,Distributor,USD,GUT930,566,20,6,174.20000000000002,1045.2,125.424
SO - 0007067,2017-07-11,127,Wholesale,USD,AXW291,779,19,11,2592.9,28521.9,1192.7340000000002
SO - 0009151,2017-07-11,75,Export,USD,NXH382,136,20,5,1775.5,8877.5,1296.115
SO - 0009357,2017-07-11,88,Wholesale,USD,AXW291,274,2,10,2391.9,23919.0,1793.9250000000002
SO - 000211,2017-07-11,100,Wholesale,USD,GUT930,688,8,9,2659.9,23939.100000000002,1675.737
SO - 000633,2017-07-11,145,Wholesale,USD,FLR025,631,16,5,234.5,1172.5,180.565
SO - 0002459,2017-07-11,51,Distributor,USD,AXW291,173,22,12,3979.8,47757.600000000006,2706.264
SO - 0002740,2017-07-11,108,Distributor,USD,FLR025,631,16,11,3999.9,43998.9,1879.953
SO - 0003369,2017-07-11,166,Distributor,USD,GUT930,451,29,12,696.8000000000001,8361.6,341.432
SO - 0004190,2017-07-11,133,Wholesale,USD,AXW291,86,13,10,3946.3,39463.0,2249.391
SO - 0009930,2017-07-11,122,Wholesale,USD,AXW291,847,3,10,5735.2,57352.0,4416.104
SO - 0001619,2017-07-11,116,Export,USD,GUT930,747,22,5,991.6,4958.0,624.708
SO - 0006047,2017-07-11,11,Wholesale,USD,AXW291,909,5,11,1098.8,12086.8,922.992
SO - 0009513,2017-07-11,15,Wholesale,USD,AXW291,523,5,8,1038.5,8308.0,726.9499999999999
SO - 0005504,2017-07-11,118,Wholesale,USD,NXH382,323,14,9,3966.4,35697.6,1586.5600000000002
SO - 0006891,2017-07-11,45,Wholesale,USD,AXW291,214,28,10,3999.9,39999.0,2999.925
SO - 0007545,2017-07-11,76,Wholesale,USD,AXW291,113,6,6,5333.2,31999.199999999997,2986.592
SO - 0009218,2017-07-11,36,Wholesale,USD,AXW291,388,14,5,1742.0,8710.0,1463.28
SO - 0001780,2017-07-11,27,Wholesale,USD,FLR025,582,25,5,174.20000000000002,871.0000000000001,85.358
SO - 0004005,2017-07-11,38,Wholesale,USD,GUT930,120,26,12,1916.2,22994.4,1034.748
SO - 0007275,2017-07-11,149,Wholesale,USD,AXW291,588,14,9,2318.2000000000003,20863.800000000003,1089.554
SO - 0008531,2017-07-11,63,Export,USD,AXW291,628,4,9,1989.9,17909.100000000002,994.95
SO - 0003076,2017-07-12,36,Distributor,USD,NXH382,95,24,10,3946.3,39463.0,3354.355
SO - 0004782,2017-07-12,173,Wholesale,USD,NXH382,136,23,9,2345.0,21105.0,1195.95
SO - 0007392,2017-07-12,19,Distributor,USD,NXH382,145,21,8,964.8000000000001,7718.400000000001,742.8960000000001
SO - 0008489,2017-07-12,31,Wholesale,USD,FLR025,407,5,10,3953.0,39530.0,2213.6800000000003
SO - 000396,2017-07-12,133,Distributor,USD,NXH382,682,15,11,1728.6000000000001,19014.600000000002,1140.8760000000002
SO - 000782,2017-07-12,79,Wholesale,USD,GUT930,838,8,10,3644.8,36448.0,1968.1920000000002
SO - 0002724,2017-07-12,116,Wholesale,USD,NXH382,852,2,5,234.5,1172.5,117.25
SO - 0005176,2017-07-12,71,Wholesale,USD,AXW291,51,11,5,3819.0,19095.0,2940.63
SO - 0005441,2017-07-12,49,Distributor,USD,AXW291,684,10,9,958.1,8622.9,469.469
SO - 0006187,2017-07-12,4,Wholesale,USD,GUT930,297,25,11,3939.6,43335.6,2206.1760000000004
SO - 0008511,2017-07-12,70,Export,USD,AXW291,343,25,11,247.9,2726.9,131.387
SO - 0001332,2017-07-12,5,Distributor,USD,AXW291,251,5,11,1949.7,21446.7,1559.7600000000002
SO - 0004396,2017-07-12,116,Wholesale,USD,AXW291,328,25,6,1112.2,6673.200000000001,656.198
SO - 0005638,2017-07-12,54,Distributor,USD,FLR025,881,14,5,2613.0,13065.0,1045.2
SO - 0006756,2017-07-12,97,Wholesale,USD,FLR025,293,14,11,3912.8,43040.8,2934.6000000000004
SO - 0006895,2017-07-12,168,Wholesale,USD,AXW291,525,19,6,234.5,1407.0,140.7
SO - 0007174,2017-07-12,84,Wholesale,USD,NXH382,376,14,12,1896.1000000000001,22753.2,1118.699
SO - 0007440,2017-07-12,6,Wholesale,USD,AXW291,367,22,5,227.8,1139.0,157.182
SO - 0007924,2017-07-12,147,Export,USD,FLR025,212,15,10,268.0,2680.0,217.08
SO - 0010041,2017-07-12,7,Distributor,USD,AXW291,914,5,11,850.9,9359.9,714.756
SO - 0009161,2017-07-12,10,Wholesale,USD,AXW291,23,20,7,1078.7,7550.900000000001,539.35
SO - 0009155,2017-07-12,82,Distributor,USD,AXW291,236,25,11,904.5,9949.5,515.5649999999999
SO - 0009269,2017-07-12,58,Distributor,USD,AXW291,445,23,5,5681.6,28408.0,4829.360000000001
SO - 000903,2017-07-12,79,Wholesale,USD,AXW291,937,3,12,810.7,9728.400000000001,551.2760000000001
SO - 0001066,2017-07-12,98,Wholesale,USD,AXW291,23,22,6,884.4,5306.4,619.0799999999999
SO - 0001334,2017-07-12,19,Distributor,USD,NXH382,276,8,10,2646.5,26465.0,1561.435
SO - 0001392,2017-07-12,28,Export,USD,NXH382,451,10,9,2505.8,22552.2,1303.016
SO - 0001849,2017-07-12,81,Wholesale,USD,AXW291,792,22,6,1949.7,11698.2,1306.2990000000002
SO - 0005249,2017-07-12,22,Wholesale,USD,AXW291,95,17,11,1192.6000000000001,13118.600000000002,632.0780000000001
SO - 0007462,2017-07-12,165,Wholesale,USD,GUT930,399,26,7,2338.3,16368.100000000002,1823.8740000000003
SO - 0010198,2017-07-12,63,Wholesale,USD,AXW291,305,26,10,3008.3,30083.0,2075.727
SO - 000386,2017-07-12,17,Wholesale,USD,AXW291,810,29,6,1025.1000000000001,6150.6,779.0760000000001
SO - 0002412,2017-07-12,107,Wholesale,USD,GUT930,554,10,6,1058.6000000000001,6351.6,719.8480000000002
SO - 0003191,2017-07-12,59,Distributor,USD,AXW291,720,2,6,964.8000000000001,5788.8,627.1200000000001
SO - 0004116,2017-07-12,66,Distributor,USD,FLR025,470,6,10,1152.4,11524.0,760.5840000000001
SO - 0005914,2017-07-12,20,Export,USD,AXW291,164,25,10,1212.7,12127.0,1006.5409999999999
SO - 0006284,2017-07-12,17,Wholesale,USD,AXW291,209,5,5,984.9,4924.5,630.336
SO - 0006681,2017-07-12,136,Wholesale,USD,AXW291,890,8,10,5942.900000000001,59429.00000000001,4754.320000000001
SO - 0006830,2017-07-12,78,Distributor,USD,NXH382,814,7,5,1045.2,5226.0,804.8040000000001
SO - 0008895,2017-07-12,15,Wholesale,USD,AXW291,804,13,7,1078.7,7550.900000000001,862.96
SO - 0008097,2017-07-12,7,Export,USD,NXH382,489,2,9,5071.900000000001,45647.100000000006,3246.0160000000005
SO - 0010711,2017-07-12,110,Distributor,USD,GUT930,667,25,12,1038.5,12462.0,591.9449999999999
SO - 000505,2017-07-12,132,Wholesale,USD,GUT930,876,21,10,1045.2,10452.0,700.2840000000001
SO - 0001097,2017-07-12,171,Wholesale,USD,GUT930,692,20,6,2659.9,15959.400000000001,1915.128
SO - 0002499,2017-07-12,23,Wholesale,USD,GUT930,850,16,10,1092.1000000000001,10921.000000000002,917.364
SO - 0007252,2017-07-12,71,Export,USD,AXW291,747,9,12,5386.8,64641.600000000006,4417.1759999999995
SO - 0009064,2017-07-12,128,Wholesale,USD,FLR025,379,25,9,1132.3,10190.699999999999,871.871
SO - 0009725,2017-07-12,75,Distributor,USD,AXW291,225,5,12,2345.0,28140.0,1031.8
SO - 0005421,2017-07-13,64,Wholesale,USD,NXH382,415,19,11,3999.9,43998.9,2799.93
SO - 0007464,2017-07-13,134,Wholesale,USD,NXH382,843,8,9,1078.7,9708.300000000001,765.877
SO - 000773,2017-07-13,99,Distributor,USD,AXW291,985,5,12,3055.2000000000003,36662.4,1497.048
SO - 000796,2017-07-13,95,Distributor,USD,AXW291,944,2,5,6338.2,31691.0,3802.9199999999996
SO - 0004679,2017-07-13,28,Distributor,USD,FLR025,842,13,8,187.6,1500.8,99.428
SO - 0004745,2017-07-13,56,Wholesale,USD,GUT930,19,25,6,3798.9,22793.4,2925.1530000000002
SO - 0010290,2017-07-13,56,Wholesale,USD,NXH382,344,26,5,2391.9,11959.5,1148.112
SO - 0009105,2017-07-13,75,Distributor,USD,AXW291,511,2,9,1112.2,10009.800000000001,800.784
SO - 0010569,2017-07-13,128,Wholesale,USD,GUT930,500,18,8,1118.9,8951.2,839.1750000000001
SO - 000832,2017-07-13,42,Wholesale,USD,GUT930,247,13,10,2010.0,20100.0,884.4
SO - 0001102,2017-07-13,87,Wholesale,USD,NXH382,316,22,5,2291.4,11457.0,1603.98
SO - 0001580,2017-07-13,161,Distributor,USD,AXW291,873,5,11,1159.1000000000001,12750.100000000002,567.9590000000001
SO - 0002423,2017-07-13,121,Wholesale,USD,AXW291,825,26,8,221.1,1768.8,168.036
SO - 0002446,2017-07-13,104,Export,USD,NXH382,264,1,8,1715.2,13721.6,891.9040000000001
SO - 0002979,2017-07-13,107,Distributor,USD,AXW291,517,30,5,3892.7000000000003,19463.5,1868.496
SO - 0003049,2017-07-13,136,Wholesale,USD,GUT930,751,20,6,737.0,4422.0,501.16
SO - 0010753,2017-07-13,53,Distributor,USD,AXW291,989,25,5,167.5,837.5,142.375
SO - 0008337,2017-07-13,77,Distributor,USD,AXW291,630,18,10,1105.5,11055.0,442.20000000000005
SO - 0002578,2017-07-13,60,Wholesale,USD,FLR025,82,1,11,6217.6,68393.6,4911.904
SO - 0002724,2017-07-13,116,Wholesale,USD,NXH382,321,2,5,234.5,1172.5,117.25
SO - 0003105,2017-07-13,91,Wholesale,USD,AXW291,774,24,10,5038.400000000001,50384.00000000001,2267.28
SO - 0004462,2017-07-13,165,Distributor,USD,FLR025,69,4,11,837.5,9212.5,502.5
SO - 0006435,2017-07-13,75,Distributor,USD,FLR025,657,1,8,944.7,7557.6,802.995
SO - 0009355,2017-07-13,61,Wholesale,USD,GUT930,173,19,12,2398.6,28783.199999999997,1127.3419999999999
SO - 0002557,2017-07-13,44,Distributor,USD,AXW291,713,18,8,4006.6,32052.8,1843.036
SO - 0002729,2017-07-13,6,Distributor,USD,FLR025,29,16,8,2525.9,20207.2,1995.4610000000002
SO - 0001263,2017-07-13,7,Wholesale,USD,AXW291,702,15,12,1072.0,12864.0,514.56
SO - 0004165,2017-07-13,174,Wholesale,USD,NXH382,515,30,8,2639.8,21118.4,1847.86
SO - 0005729,2017-07-13,146,Wholesale,USD,NXH382,490,13,10,3825.7000000000003,38257.0,1836.336
SO - 0009249,2017-07-13,87,Wholesale,USD,AXW291,526,2,6,1072.0,6432.0,825.44
SO - 0010172,2017-07-13,40,Distributor,USD,AXW291,974,25,7,1179.2,8254.4,896.192
SO - 000426,2017-07-14,140,Wholesale,USD,NXH382,633,15,7,1165.8,8160.599999999999,582.9
SO - 0001424,2017-07-14,167,Distributor,USD,NXH382,570,19,7,1688.4,11818.800000000001,844.2
SO - 0001606,2017-07-14,124,Wholesale,USD,NXH382,225,25,11,1092.1000000000001,12013.100000000002,720.7860000000002
SO - 0004767,2017-07-14,154,Distributor,USD,NXH382,313,14,12,3865.9,46390.8,3247.3559999999998
SO - 0006093,2017-07-14,143,Wholesale,USD,NXH382,583,3,11,6177.400000000001,67951.40000000001,5065.468
SO - 0009809,2017-07-14,157,Distributor,USD,NXH382,102,25,5,1098.8,5494.0,505.448
SO - 0001095,2017-07-14,173,Wholesale,USD,GUT930,749,27,7,971.5,6800.5,437.175
SO - 0001640,2017-07-14,7,Wholesale,USD,GUT930,637,2,9,2613.0,23517.0,2168.79
SO - 0004022,2017-07-14,30,Distributor,USD,AXW291,149,26,8,1876.0,15008.0,1482.04
SO - 0006267,2017-07-14,30,Wholesale,USD,AXW291,43,8,6,3705.1,22230.6,2260.111
SO - 000339,2017-07-14,168,Wholesale,USD,AXW291,282,6,8,1139.0,9112.0,740.35
SO - 0002352,2017-07-14,49,Distributor,USD,GUT930,236,17,5,1139.0,5695.0,626.45
SO - 0002844,2017-07-14,144,Distributor,USD,AXW291,41,20,5,1098.8,5494.0,824.0999999999999
SO - 0005122,2017-07-14,76,Wholesale,USD,AXW291,563,30,8,2525.9,20207.2,1869.166
SO - 0006983,2017-07-14,29,Wholesale,USD,GUT930,369,20,9,3892.7000000000003,35034.3,2997.3790000000004
SO - 0007706,2017-07-14,51,Export,USD,NXH382,260,21,6,864.3000000000001,5185.8,579.0810000000001
SO - 0009713,2017-07-14,172,Export,USD,NXH382,358,11,11,2278.0,25058.0,1047.88
SO - 0010550,2017-07-14,171,Distributor,USD,NXH382,685,23,5,3953.0,19765.0,1699.79
SO - 0001042,2017-07-14,120,Wholesale,USD,FLR025,21,21,8,3986.5,31892.0,1674.33
SO - 0001177,2017-07-14,70,Distributor,USD,NXH382,503,4,12,5775.400000000001,69304.8,4273.796
SO - 0001393,2017-07-14,133,Wholesale,USD,AXW291,288,4,11,857.6,9433.6,548.864
SO - 0007923,2017-07-14,64,Wholesale,USD,FLR025,167,1,8,1078.7,8629.6,679.581
SO - 0001209,2017-07-14,61,Wholesale,USD,AXW291,25,5,12,174.20000000000002,2090.4,114.97200000000002
SO - 0002126,2017-07-14,35,Distributor,USD,AXW291,412,14,7,1038.5,7269.5,633.485
SO - 0003165,2017-07-14,32,Distributor,USD,AXW291,55,13,6,1051.9,6311.400000000001,420.76000000000005
SO - 0005513,2017-07-14,117,Distributor,USD,FLR025,640,2,10,3303.1,33031.0,2312.1699999999996
SO - 0005658,2017-07-14,101,Wholesale,USD,GUT930,527,13,11,3872.6,42598.6,2517.19
SO - 0006828,2017-07-14,135,Wholesale,USD,NXH382,351,1,6,3819.0,22914.0,2253.21
SO - 0007626,2017-07-14,114,Wholesale,USD,FLR025,124,13,8,2311.5,18492.0,1525.5900000000001
SO - 0009795,2017-07-14,115,Wholesale,USD,AXW291,23,17,6,3370.1,20220.6,2257.967
SO - 0003511,2017-07-14,87,Wholesale,USD,GUT930,870,14,8,683.4,5467.2,369.036
SO - 0004414,2017-07-14,71,Distributor,USD,AXW291,121,19,6,958.1,5748.6,450.30699999999996
SO - 0008384,2017-07-14,43,Wholesale,USD,GUT930,660,26,7,2211.0,15477.0,1392.93
SO - 0008669,2017-07-14,162,Wholesale,USD,GUT930,125,19,8,1118.9,8951.2,928.687
SO - 0001032,2017-07-15,144,Distributor,USD,NXH382,659,25,9,2546.0,22914.0,1654.9
SO - 0001543,2017-07-15,152,Distributor,USD,NXH382,715,15,7,2445.5,17118.5,1785.215
SO - 0002258,2017-07-15,42,Wholesale,USD,NXH382,233,3,8,998.3000000000001,7986.400000000001,708.793
SO - 0003435,2017-07-15,53,Wholesale,USD,NXH382,570,25,11,214.4,2358.4,120.06400000000002
SO - 0006510,2017-07-15,43,Wholesale,USD,NXH382,93,16,11,234.5,2579.5,157.115
SO - 0006807,2017-07-15,62,Wholesale,USD,NXH382,359,5,5,1721.9,8609.5,1343.082
SO - 0007172,2017-07-15,140,Wholesale,USD,NXH382,750,1,6,194.3,1165.8000000000002,95.20700000000001
SO - 0007293,2017-07-15,130,Distributor,USD,NXH382,923,20,5,1018.4,5092.0,723.064
SO - 0007524,2017-07-15,91,Export,USD,NXH382,536,9,6,1172.5,7035.0,961.4499999999999
SO - 0010101,2017-07-15,44,Wholesale,USD,GUT930,741,1,10,5393.5,53935.0,3667.5800000000004
SO - 000305,2017-07-15,137,Wholesale,USD,AXW291,691,9,11,3477.3,38250.3,2190.699
SO - 0001388,2017-07-15,85,Wholesale,USD,NXH382,86,15,10,261.3,2613.0,216.879
SO - 0002695,2017-07-15,141,Wholesale,USD,FLR025,370,17,5,234.5,1172.5,173.53
SO - 0002742,2017-07-15,76,Wholesale,USD,GUT930,560,6,9,1018.4,9165.6,784.168
SO - 0005970,2017-07-15,71,Wholesale,USD,GUT930,533,2,10,944.7,9447.0,472.35
SO - 0006063,2017-07-15,18,Wholesale,USD,AXW291,916,19,7,891.1,6237.7,623.77
SO - 0006670,2017-07-15,81,Distributor,USD,FLR025,44,17,5,5366.7,26833.5,2951.685
SO - 0007368,2017-07-15,169,Wholesale,USD,AXW291,272,2,11,5896.0,64856.0,3183.84
SO - 0010336,2017-07-15,85,Wholesale,USD,AXW291,469,15,9,911.2,8200.800000000001,583.168
SO - 0010681,2017-07-15,141,Wholesale,USD,FLR025,163,2,5,221.1,1105.5,101.706
SO - 0003020,2017-07-15,48,Wholesale,USD,AXW291,414,5,11,1078.7,11865.7,798.238
SO - 0004358,2017-07-15,2,Distributor,USD,AXW291,110,15,5,830.8000000000001,4154.0,407.09200000000004
SO - 0004377,2017-07-15,72,Wholesale,USD,FLR025,357,13,10,241.20000000000002,2412.0,132.66000000000003
SO - 0006376,2017-07-15,154,Wholesale,USD,NXH382,552,26,12,2425.4,29104.800000000003,970.1600000000001
SO - 0006788,2017-07-15,43,Wholesale,USD,AXW291,328,25,11,2438.8,26826.800000000003,1195.0120000000002
SO - 0009827,2017-07-15,126,Wholesale,USD,AXW291,351,20,12,3986.5,47838.0,3229.065
SO - 0009042,2017-07-15,28,Wholesale,USD,AXW291,920,25,10,1313.2,13132.0,945.504
SO - 000511,2017-07-15,112,Export,USD,FLR025,228,20,6,3919.5,23517.0,3331.575
SO - 0001423,2017-07-15,136,Wholesale,USD,AXW291,443,18,5,1025.1000000000001,5125.500000000001,563.8050000000002
SO - 0002741,2017-07-15,9,Wholesale,USD,AXW291,835,13,9,1775.5,15979.5,1473.665
SO - 0003881,2017-07-15,163,Wholesale,USD,AXW291,213,17,10,857.6,8576.0,651.7760000000001
SO - 0005503,2017-07-15,175,Distributor,USD,NXH382,356,5,6,1011.7,6070.200000000001,435.031
SO - 0010513,2017-07-15,115,Wholesale,USD,AXW291,310,19,9,1728.6000000000001,15557.400000000001,933.4440000000002
SO - 000392,2017-07-15,151,Wholesale,USD,AXW291,730,25,12,167.5,2010.0,82.075
SO - 0001528,2017-07-15,68,Wholesale,USD,AXW291,300,2,6,2525.9,15155.400000000001,1944.9430000000002
SO - 0003796,2017-07-15,42,Distributor,USD,FLR025,38,25,11,1112.2,12234.2,456.002
SO - 0003833,2017-07-15,101,Wholesale,USD,GUT930,695,25,11,2834.1,31175.1,1927.188
SO - 0005597,2017-07-15,73,Distributor,USD,AXW291,538,20,10,5353.3,53533.0,4122.041
SO - 0006428,2017-07-15,81,Export,USD,AXW291,232,4,12,2934.6,35215.2,1437.954
SO - 0007032,2017-07-15,38,Wholesale,USD,NXH382,433,24,6,1078.7,6472.200000000001,431.48
SO - 0008577,2017-07-15,79,Wholesale,USD,FLR025,172,15,7,891.1,6237.7,427.728
SO - 000206,2017-07-15,146,Wholesale,USD,GUT930,125,1,7,2887.7000000000003,20213.9,1443.8500000000001
SO - 0003473,2017-07-15,90,Wholesale,USD,GUT930,240,7,10,2412.0,24120.0,2026.08
SO - 0004244,2017-07-15,12,Wholesale,USD,GUT930,172,22,11,750.4,8254.4,555.2959999999999
SO - 0007604,2017-07-15,54,Wholesale,USD,AXW291,922,2,12,1896.1000000000001,22753.2,1573.7630000000001
SO - 0009506,2017-07-15,156,Wholesale,USD,GUT930,453,12,10,1279.7,12797.0,652.647
SO - 0010147,2017-07-15,83,Wholesale,USD,AXW291,187,5,7,737.0,5159.0,368.5
SO - 0009792,2017-07-15,97,Wholesale,USD,AXW291,968,10,7,1809.0,12663.0,1139.67
SO - 000861,2017-07-16,146,Wholesale,USD,NXH382,855,9,7,5339.900000000001,37379.3,2830.1470000000004
SO - 0002044,2017-07-16,41,Wholesale,USD,NXH382,913,25,7,214.4,1500.8,135.072
SO - 0002949,2017-07-16,38,Wholesale,USD,NXH382,273,3,8,3906.1,31248.8,1601.501
SO - 0003706,2017-07-16,66,Wholesale,USD,NXH382,542,6,9,964.8000000000001,8683.2,627.1200000000001
SO - 0005838,2017-07-16,105,Wholesale,USD,NXH382,894,1,12,3859.2000000000003,46310.4,2817.2160000000003
SO - 0007925,2017-07-16,55,Distributor,USD,NXH382,777,13,5,2479.0,12395.0,1760.09
SO - 0008095,2017-07-16,62,Distributor,USD,GUT930,986,18,10,6070.2,60702.0,4127.736
SO - 0008493,2017-07-16,152,Distributor,USD,AXW291,727,24,6,1762.1000000000001,10572.6,1427.3010000000002
SO - 0009973,2017-07-16,135,Distributor,USD,AXW291,583,18,9,1876.0,16884.0,1575.84
SO - 0008516,2017-07-16,73,Wholesale,USD,AXW291,236,14,9,5956.3,53606.700000000004,4467.225
SO - 0001231,2017-07-16,144,Distributor,USD,FLR025,320,2,6,1065.3,6391.799999999999,468.73199999999997
SO - 0001557,2017-07-16,173,Distributor,USD,AXW291,887,6,8,670.0,5360.0,475.7
SO - 0003826,2017-07-16,121,Wholesale,USD,GUT930,893,30,5,897.8000000000001,4489.0,619.482
SO - 0005170,2017-07-16,109,Export,USD,GUT930,164,26,7,2552.7000000000003,17868.9,1480.566
SO - 0005509,2017-07-16,113,Export,USD,NXH382,194,25,11,2244.5,24689.5,1705.82
SO - 0005981,2017-07-16,143,Distributor,USD,AXW291,547,5,10,2311.5,23115.0,1086.405
SO - 0006251,2017-07-16,18,Wholesale,USD,AXW291,329,18,6,984.9,5909.4,512.148
SO - 0010752,2017-07-16,41,Export,USD,NXH382,886,13,8,2653.2000000000003,21225.600000000002,1167.4080000000001
SO - 0008587,2017-07-16,25,Wholesale,USD,FLR025,191,14,5,227.8,1139.0,186.796
SO - 0001992,2017-07-16,173,Export,USD,NXH382,279,6,11,897.8000000000001,9875.800000000001,493.7900000000001
SO - 0003676,2017-07-16,21,Export,USD,GUT930,223,5,5,3423.7000000000003,17118.5,2191.168
SO - 0005586,2017-07-16,99,Wholesale,USD,GUT930,208,25,6,268.0,1608.0,209.04000000000002
SO - 0006551,2017-07-16,160,Export,USD,AXW291,492,13,9,1105.5,9949.5,884.4000000000001
SO - 0008481,2017-07-16,144,Wholesale,USD,AXW291,845,20,8,3852.5,30820.0,3236.1
SO - 0008640,2017-07-16,12,Distributor,USD,GUT930,338,26,6,1701.8,10210.8,816.8639999999999
SO - 0010199,2017-07-16,79,Wholesale,USD,AXW291,642,16,11,247.9,2726.9,195.841
SO - 0009667,2017-07-16,106,Distributor,USD,GUT930,89,5,11,6378.400000000001,70162.40000000001,4783.8
SO - 000413,2017-07-16,143,Wholesale,USD,AXW291,604,17,9,1889.4,17004.600000000002,1398.156
SO - 0003360,2017-07-16,133,Distributor,USD,AXW291,687,6,10,3953.0,39530.0,1818.38
SO - 0004493,2017-07-16,56,Wholesale,USD,NXH382,965,7,10,1045.2,10452.0,742.092
SO - 0008959,2017-07-16,119,Distributor,USD,NXH382,223,3,12,1889.4,22672.800000000003,906.912
SO - 0009813,2017-07-16,14,Wholesale,USD,AXW291,125,23,8,1929.6000000000001,15436.800000000001,1234.9440000000002
SO - 0001014,2017-07-16,106,Wholesale,USD,AXW291,618,20,11,3912.8,43040.8,3286.752
SO - 0002341,2017-07-16,127,Distributor,USD,AXW291,965,19,8,227.8,1822.4,104.78800000000001
SO - 0004271,2017-07-16,75,Wholesale,USD,NXH382,105,22,11,1078.7,11865.7,463.841
SO - 0005551,2017-07-16,50,Distributor,USD,AXW291,93,26,8,2499.1,19992.8,1774.3609999999999
SO - 0008854,2017-07-16,50,Distributor,USD,AXW291,129,25,11,2680.0,29480.0,1608.0
SO - 0008554,2017-07-16,113,Export,USD,GUT930,453,14,12,917.9,11014.8,495.666
SO - 000290,2017-07-16,113,Distributor,USD,AXW291,853,25,6,710.2,4261.200000000001,390.61000000000007
SO - 0001501,2017-07-16,70,Distributor,USD,GUT930,450,23,7,1125.6000000000001,7879.200000000001,697.8720000000001
SO - 0002103,2017-07-16,12,Wholesale,USD,GUT930,450,26,7,1829.1000000000001,12803.7,1444.9890000000003
SO - 0002496,2017-07-16,119,Distributor,USD,NXH382,533,3,6,2532.6,15195.599999999999,2102.058
SO - 0002643,2017-07-16,119,Wholesale,USD,AXW291,719,12,11,1025.1000000000001,11276.100000000002,584.307
SO - 0004667,2017-07-16,159,Distributor,USD,GUT930,787,14,12,3865.9,46390.8,1855.632
SO - 0004770,2017-07-16,44,Export,USD,AXW291,883,3,5,1809.0,9045.0,1049.22
SO - 0005414,2017-07-16,152,Wholesale,USD,AXW291,126,25,7,1835.8,12850.6,1413.566
SO - 0008952,2017-07-16,85,Wholesale,USD,NXH382,510,26,12,221.1,2653.2,172.458
